,state,year,filetype,pmt_var,method,mean,25%,50%,75%,count,max,min,std,var
1001,AZ,2021,taf,PER_DIEM_wage_adj,allowed_amount,281.74828056365664,197.4330013348393,217.94198264047512,268.94700776610324,14735.0,1228.9796390559925,1.4936805821524322,159.6602424519212,25491.39301980625
1002,CA,2021,taf,PER_DIEM,allowed_amount,322.24078226058737,259.62,290.59,324.68,942985.0,2105.0,24.43,143.7357497845858,20659.96576613705
1003,CA,2021,taf,PER_DIEM_wage_adj,allowed_amount,234.9407721608736,175.80708112628938,207.72044813657496,245.39771502478985,756148.0,1555.8312655086847,14.552550878171171,117.22767300066212,13742.327317150162
1004,CO,2021,taf,PER_DIEM,allowed_amount,244.78227538241973,221.55,240.66,260.55,248745.0,1383.75,28.88,47.93846788040426,2298.096702720551
1005,CO,2021,taf,PER_DIEM_wage_adj,allowed_amount,247.71920747723388,222.57423869869493,242.34530938123757,260.9780439121756,249602.0,1459.4979432549308,28.633749752131667,42.89343332741866,1839.84662261371
1006,CT,2021,taf,PER_DIEM,allowed_amount,313.6042415998695,259.22,279.9,303.08,171664.0,3804.0,75.52,141.33549255543957,19975.72145588872
1007,CT,2021,taf,PER_DIEM_wage_adj,allowed_amount,278.04233847763146,230.6507611501825,251.79171332586785,274.77603583426645,164077.0,3549.8320268757,58.30842797369994,126.39279474037696,15975.138562283062
1008,DC,2021,taf,PER_DIEM,allowed_amount,573.1272755192339,363.58,456.65,742.0,57633.0,4223.92,49.47,321.47610700884155,103346.88737756014
1009,DC,2021,taf,PER_DIEM_wage_adj,allowed_amount,306.9382295246747,278.1323877068557,292.39558707643806,333.59610479944354,5440.0,860.1901228843033,50.40386130811663,68.3808124164503,4675.935506733764
1010,DE,2021,taf,PER_DIEM,allowed_amount,809.9198279906177,611.97,783.13,830.79,2558.0,1241.34,162.51,207.66601924496652,43125.175549050815
1011,DE,2021,taf,PER_DIEM_wage_adj,allowed_amount,891.3032053719529,743.5395314787701,760.2397510980966,1210.9981615659133,1817.0,1342.4245701308532,148.7097364568082,246.4767297820254,60750.77832404156
1012,FL,2021,taf,PER_DIEM,allowed_amount,282.5062442175693,217.66,254.3,396.8,86685.0,796.7,0.0,164.98580183103655,27220.314805830065
1013,FL,2021,taf,PER_DIEM_wage_adj,allowed_amount,268.81433299512656,234.93773140356785,272.9720632783575,309.8227067503579,58117.0,864.3867634395375,0.0,166.61919398429453,27761.95580397597
1014,GA,2021,taf,PER_DIEM,allowed_amount,213.90000219022704,191.68,212.17,234.22,954239.0,803.76,17.42,42.71846843726183,1824.8675456253352
1015,GA,2021,taf,PER_DIEM_wage_adj,allowed_amount,256.3525791384314,227.1901088449752,240.02228101935663,294.63756399892213,15649.0,375.9504247319316,123.2378738243686,40.54084907298649,1643.5604435586697
1016,HI,2021,taf,PER_DIEM,allowed_amount,418.26631197097953,348.74,433.72,444.56,827.0,2041.38,295.1,94.66783020566815,8961.998075849215
1017,HI,2021,taf,PER_DIEM_wage_adj,allowed_amount,340.1574500670435,279.3271926311574,347.3928714457349,356.0752903484181,653.0,1635.0660792951544,272.51101321585907,82.65070918682784,6831.139729085588
1018,IA,2021,taf,PER_DIEM,allowed_amount,456.73467162988567,436.93,458.54,459.47,3761.0,2451.33,158.15,178.12975652448893,31730.210159473707
1019,IA,2021,taf,PER_DIEM_wage_adj,allowed_amount,544.9109326369257,519.9690586695227,545.6860645007736,546.7928120909199,3762.0,2917.208139950017,183.38358070500928,195.64382969830413,38276.50809901903
1020,ID,2021,taf,PER_DIEM,allowed_amount,309.94346764897506,263.43,282.12,318.02,19953.0,4929.35,24.9,142.948847646151,20434.373043362488
1021,ID,2021,taf,PER_DIEM_wage_adj,allowed_amount,371.1768025935736,295.39409665909824,332.26396813435247,391.68157423971377,16862.0,4577.511034557004,27.920498995665504,190.95671087889335,36464.46542968528
1022,IL,2021,taf,PER_DIEM,allowed_amount,332.7059835194404,180.0,246.26,361.0,148660.0,8250.0,43.75,237.1162322847765,56224.10761292809
1023,IL,2021,taf,PER_DIEM_wage_adj,allowed_amount,394.1786554873184,214.0212864414623,289.2611787393034,435.0970230203688,121264.0,9943.353019163553,52.72990237435218,276.8339115598499,76637.0145895268
1024,IN,2021,taf,PER_DIEM,allowed_amount,189.0232889837327,177.66,233.55,254.23,714625.0,3027.12,0.0,114.05346440124067,13008.192741925075
1025,IN,2021,taf,PER_DIEM_wage_adj,allowed_amount,205.8973540111141,186.78923046011656,251.72526752566063,277.8549197988987,690791.0,3448.994493655733,0.0,126.60542574852472,16028.933828965206
1026,KS,2021,taf,PER_DIEM,allowed_amount,438.6374317593146,235.92,537.0,549.0,5019.0,843.88,41.29,156.30835784590326,24432.30273248295
1027,KS,2021,taf,PER_DIEM_wage_adj,allowed_amount,554.7119600914526,531.0185185185186,633.0719557195572,665.359778597786,4663.0,1085.2366255144034,45.24931506849315,181.94413823237048,33103.669437119934
1028,KY,2021,taf,PER_DIEM,allowed_amount,249.6859622315272,224.33,238.75,258.89,288018.0,4209.65,23.72,71.21566032797031,5071.670275948844
1029,KY,2021,taf,PER_DIEM_wage_adj,allowed_amount,301.2594172695108,274.06190777005685,288.23459715639814,302.8300694883133,174406.0,5318.572331017056,27.49180847690519,94.07945494081255,8850.943841960381
1030,LA,2021,taf,PER_DIEM,allowed_amount,196.28584584675752,169.69,187.51,205.04,263517.0,818.99,52.84,72.13266218718154,5203.120954210049
1031,LA,2021,taf,PER_DIEM_wage_adj,allowed_amount,253.3874990018112,216.79445052939028,241.4622472179012,269.5555294945467,236041.0,1179.9308456994668,61.9678667761229,94.40451457490512,8912.212372123473
1032,MA,2021,taf,PER_DIEM,allowed_amount,288.0759710472533,205.42,243.19,274.91,235349.0,9735.77,5.26,199.5530910002165,39821.4361277407
1033,MA,2021,taf,PER_DIEM_wage_adj,allowed_amount,260.7724647621946,185.4268891069676,218.059646539028,253.26513911620296,210046.0,7967.078559738135,4.68263153209294,183.8229585346405,33790.88008442814
1034,MD,2021,taf,PER_DIEM,allowed_amount,271.89483439979523,267.88,283.62,302.65,175815.0,4976.12,0.0,76.41287317319792,5838.92718658323
1035,MD,2021,taf,PER_DIEM_wage_adj,allowed_amount,289.8958549357333,279.12726556343574,306.28085285159125,322.92826383783216,145280.0,3065.087700871757,0.0,82.93408256722006,6878.062051266474
1036,ME,2021,taf,PER_DIEM,allowed_amount,279.61964901484845,140.89,239.96,301.35,87753.0,4406.76,13.72,314.9363636634091,99184.91315753106
1037,ME,2021,taf,PER_DIEM_wage_adj,allowed_amount,353.3490845013713,246.44781480742367,293.0420556250602,348.21894262683736,56858.0,4240.939274372054,15.099605427774035,355.1025094089956,126097.7921885658
1038,MI,2021,taf,PER_DIEM,allowed_amount,219.44556565842188,193.01,219.0,241.03,272090.0,950.0,8.46,54.92333975068762,3016.5732493694627
1039,MI,2021,taf,PER_DIEM_wage_adj,allowed_amount,245.5992540102472,217.87981859410428,241.70580700256195,268.4807256235828,249984.0,1032.833224614047,21.50900900900901,62.11845299065234,3858.702201951885
1040,MO,2021,taf,PER_DIEM,allowed_amount,174.25900248260058,161.09,168.97,175.83,471280.0,2725.36,28.19,39.12737411557318,1530.951405180026
1041,MO,2021,taf,PER_DIEM_wage_adj,allowed_amount,206.63847378340503,188.05479452054797,199.34430444844432,212.7282077654924,441954.0,3503.934173309334,30.89315068493151,48.86616656746087,2387.9022349988304
1042,MS,2021,taf,PER_DIEM,allowed_amount,239.68934867993417,210.54,227.82,244.21,289228.0,1986.85,30.75,55.312465274981086,3059.468814795988
1043,MS,2021,taf,PER_DIEM_wage_adj,allowed_amount,313.9695729998911,273.9683815648446,299.1513061928126,324.4640943193998,285135.0,2067.068595927117,41.19774919614148,70.10936870090015,4915.323579638758
1044,MT,2021,taf,PER_DIEM,allowed_amount,0.0,0.0,0.0,0.0,45545.0,0.0,0.0,0.0,0.0
1045,MT,2021,taf,PER_DIEM_wage_adj,allowed_amount,0.0,0.0,0.0,0.0,39106.0,0.0,0.0,0.0,0.0
1046,NC,2021,taf,PER_DIEM,allowed_amount,311.3063987996048,259.63,318.16,330.62,690106.0,1434.0,29.82,80.28389403987981,6445.503642206649
1047,NC,2021,taf,PER_DIEM_wage_adj,allowed_amount,360.381174041948,307.24198839263187,355.6119279353903,396.0607557421586,566921.0,1544.9785516023214,30.875957755228825,97.7361256843482,9552.350263786708
1048,ND,2021,taf,PER_DIEM,allowed_amount,397.04712117768855,275.87,327.99,405.23,39603.0,2915.25,23.53,219.5120112820103,48185.52309707341
1049,ND,2021,taf,PER_DIEM_wage_adj,allowed_amount,440.54847192119934,316.44879053010806,372.3948374760994,445.25573613766727,49083.0,2271.7578173663883,25.899834892680243,242.5294535799625,58820.53585379518
1050,NE,2021,taf,PER_DIEM,allowed_amount,206.4803795666135,99.21,221.01,259.98,99034.0,1722.58,48.69,105.29935885546068,11087.954975371082
1051,NE,2021,taf,PER_DIEM_wage_adj,allowed_amount,227.7637193582804,107.92023433979271,241.94376026272576,284.471330878485,84333.0,1767.8366174055827,38.96446862996159,119.79040236859008,14349.740499628711
1052,NH,2021,taf,PER_DIEM,allowed_amount,196.88664672795556,179.91,189.96,198.16,58847.0,1506.0,101.34,40.96146123507117,1677.8413065122384
1053,NH,2021,taf,PER_DIEM_wage_adj,allowed_amount,203.01355477864564,183.84774677053545,196.7641031172473,209.9557760759357,49410.0,1485.060644906814,90.5973813420622,41.94054484414359,1759.0093018236194
1054,NJ,2021,taf,PER_DIEM,allowed_amount,394.1902081444982,239.47,251.44,268.08,60679.0,1858.0,174.61,300.353765584084,90212.38450053889
1055,NJ,2021,taf,PER_DIEM_wage_adj,allowed_amount,248.11259602698016,190.4961147638972,213.0676718721953,230.1830910070005,46217.0,1675.8365653468024,156.71333692335307,155.02292125217352,24032.10611355759
1056,NM,2021,taf,PER_DIEM,allowed_amount,406.8556968861312,346.39,380.8,431.98,8703.0,1860.0,66.86,135.5349710145295,18369.728367909356
1057,NM,2021,taf,PER_DIEM_wage_adj,allowed_amount,453.922377823741,384.484542006666,425.709688541547,570.4286863578899,4918.0,2138.1768019312563,76.85940912748592,118.41787644404484,14022.793461517069
1058,NV,2021,taf,PER_DIEM,allowed_amount,224.3742424166864,127.65,133.48,256.46,80209.0,2150.0,56.99,138.47082395779032,19174.16908754936
1059,NV,2021,taf,PER_DIEM_wage_adj,allowed_amount,199.1371400598875,108.39746300211416,126.42157357842645,234.375,75200.0,1818.181818181818,48.19450317124736,125.7265607777518,15807.168085001713
1060,NY,2021,taf,PER_DIEM,allowed_amount,289.54636227345367,226.99,279.54,315.76,2970916.0,1934.52,6.38,104.16025520001848,10849.358763332972
1061,NY,2021,taf,PER_DIEM_wage_adj,allowed_amount,246.91113189038677,207.23251643753736,228.84235020360677,258.0917513448894,2858015.0,2250.7504363001744,12.972658522396742,85.04875156795973,7233.290143268531
1062,OH,2021,taf,PER_DIEM,allowed_amount,246.94465541277623,204.28,222.24,248.8,303421.0,2212.4,69.67,100.18194569430896,10036.42224309747
1063,OH,2021,taf,PER_DIEM_wage_adj,allowed_amount,285.99025439391306,239.49899587781417,262.19421793921424,291.7963923894243,266461.0,2725.4501150670094,73.05998322147651,114.4982011237886,13109.838060583545
1064,OK,2021,taf,PER_DIEM,allowed_amount,181.69890576736896,170.57,178.48,184.56,563966.0,1350.0,7.95,44.82945821412992,2009.68032377242
1065,OK,2021,taf,PER_DIEM_wage_adj,allowed_amount,219.8890588738949,204.24865831842575,217.6555891238671,231.19254175838407,490273.0,811.6550116550117,8.888640429338103,43.54091979541306,1895.811696630593
1066,OR,2021,taf,PER_DIEM,allowed_amount,426.84633257565,351.61,392.33,492.26,42234.0,888.0,51.11,92.67153980385046,8588.014289616642
1067,OR,2021,taf,PER_DIEM_wage_adj,allowed_amount,367.27124188613647,309.16243238813314,336.30207440425164,421.96125492885307,38826.0,805.5883153406513,41.88657597115227,81.42257309586621,6629.635409551676
1068,PA,2021,taf,PER_DIEM,allowed_amount,423.59455638601634,192.61,227.75,625.02,87903.0,1372.0,39.39,318.14257189543827,101214.69605224412
1069,PA,2021,taf,PER_DIEM_wage_adj,allowed_amount,441.6301759008144,206.14672139774763,248.2105000623519,598.9171374764595,76275.0,1503.211462450593,35.643833137272644,350.32830672942924,122729.92249590904
1070,RI,2021,taf,PER_DIEM,allowed_amount,252.36599908441312,203.47,241.42,281.72,50241.0,2500.0,23.94,93.2887535270329,8702.791534627493
1071,RI,2021,taf,PER_DIEM_wage_adj,allowed_amount,247.03694927914216,198.1550539744848,232.4828263002944,270.6869479882238,40739.0,2954.0453074433653,22.34042553191489,101.54200214487128,10310.778199589042
1072,SC,2021,taf,PER_DIEM,allowed_amount,196.52519189975456,149.2275,172.32,202.63,131996.0,1612.22,0.32,86.33840624570287,7454.320393048024
1073,SC,2021,taf,PER_DIEM_wage_adj,allowed_amount,227.71695391228496,174.3378588916092,200.8532983262225,238.2745487967032,111186.0,1365.6473345049794,0.3561095036723792,98.58658382960574,9719.31451119188
1074,SD,2021,taf,PER_DIEM,allowed_amount,50.4398258892512,0.0,0.0,112.08,33427.0,914.68,0.0,89.0656826984989,7932.695834549686
1075,SD,2021,taf,PER_DIEM_wage_adj,allowed_amount,67.58335124687348,0.0,0.0,149.95063817931916,24836.0,1139.0784557907843,0.0,118.49383779206804,14040.78959469293
1076,TN,2021,taf,PER_DIEM,allowed_amount,506.8548043664102,269.76,489.8,650.02,15207.0,2372.76,25.29,258.1930827432624,66663.66797646914
1077,TN,2021,taf,PER_DIEM_wage_adj,allowed_amount,713.8192579838689,527.289504036909,631.0230920988906,896.8233977050098,7452.0,2685.9406837219835,96.41159157799412,292.0310952010094,85282.16056430101
1078,TX,2021,taf,PER_DIEM,allowed_amount,235.78042353967663,162.73,180.38,204.42,375927.0,1717.86,11.64,211.09403827241604,44560.69299415625
1079,TX,2021,taf,PER_DIEM_wage_adj,allowed_amount,261.7011776625012,173.12570898215944,197.91688150974528,226.53018151118616,286812.0,2021.963276836158,11.58324211364315,234.06663566053663,54787.1899294424
1080,UT,2021,taf,PER_DIEM,allowed_amount,237.08862601387668,204.84,218.92,228.06,153495.0,928.56,26.95,106.64982985484905,11374.18620806825
1081,UT,2021,taf,PER_DIEM_wage_adj,allowed_amount,272.034544525493,218.67237687366168,233.57509484490072,252.40991507918287,181237.0,1172.9491438793766,30.071412631109126,150.93091657926524,22780.14157945712
1082,VA,2021,taf,PER_DIEM,allowed_amount,366.8241730869922,244.58,315.4,423.32,53476.0,1353.0,28.32,174.97602867054368,30616.61060931493
1083,VA,2021,taf,PER_DIEM_wage_adj,allowed_amount,400.4277094307556,260.6025342642876,304.7407912687585,450.5689900426743,36097.0,1440.894568690096,30.159744408945688,214.8495304253306,46160.32072398506
1084,VT,2021,taf,PER_DIEM,allowed_amount,281.564536434838,243.29,273.59,301.02,72266.0,990.52,28.74,59.43277953192906,3532.2552828908865
1085,VT,2021,taf,PER_DIEM_wage_adj,allowed_amount,289.9232943884376,246.47379800267683,280.74745186862964,309.615978585401,72990.0,1019.7879131061464,29.5892103366622,64.62039629654114,4175.795617522029
1086,WA,2021,taf,PER_DIEM,allowed_amount,284.5591821987929,261.49,275.45,294.69,255331.0,1128.2,13.33,47.21619018426129,2229.3686155163323
1087,WA,2021,taf,PER_DIEM_wage_adj,allowed_amount,258.7871874762914,234.1208464349452,246.34745242480048,274.88456315074694,226085.0,1021.457673155274,11.328290983258263,44.40078788366042,1971.4299646898055
1088,WI,2021,taf,PER_DIEM,allowed_amount,223.28709609544467,191.52,208.33,240.38,46100.0,1624.0,23.83,52.14156524434064,2718.742826129832
1089,WI,2021,taf,PER_DIEM_wage_adj,allowed_amount,231.7662539363321,201.58945937467325,217.67911888270692,248.4486873508353,39193.0,1683.0759664213908,25.85159470600998,52.59880509483634,2766.634297404581
1090,WV,2021,taf,PER_DIEM,allowed_amount,378.8632707685711,289.38,339.88,428.21,93290.0,5061.4,94.95,152.54343839296325,23269.500596747777
1091,WV,2021,taf,PER_DIEM_wage_adj,allowed_amount,490.2483264854916,373.3753699652554,442.91596963067815,562.3409363745499,82554.0,6851.766617029917,111.64021164021165,202.6494199363605,41066.78740054337
1092,WY,2021,taf,PER_DIEM,allowed_amount,198.06167568795183,172.73,182.96,204.5,26419.0,901.9,30.08,64.11569617206413,4110.82249562844
1093,WY,2021,taf,PER_DIEM_wage_adj,allowed_amount,219.10827756698836,184.89947089947088,197.6190476190476,231.0416079646849,20077.0,1152.4405826731409,31.83068783068783,79.96198995378627,6393.919837369417
